profile_variant,scenario,scenario_seed,planner,total_time_s,max_blackout_s,mean_gap_s,average_silence_age_s,mean_collection_completion_s,meets_90s_budget,mission_feasible,runtime_ms,route
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_140,140,soft_penalty_w12,1568.987,76.071,30.663,6.253,414.336,1,0,247.352,N14 -> N09 -> N06 -> N07 -> N11 -> N02 -> N08 -> N13 -> N03 -> N10 -> N05 -> N01 -> N04 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_140,140,average_gap,1568.987,76.071,30.663,6.253,414.336,1,0,794.926,N14 -> N09 -> N06 -> N07 -> N11 -> N02 -> N08 -> N13 -> N03 -> N10 -> N05 -> N01 -> N04 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_140,140,freshness_focused,1568.987,76.071,30.663,6.461,414.14,1,0,812.266,N09 -> N14 -> N06 -> N07 -> N11 -> N02 -> N08 -> N13 -> N03 -> N10 -> N05 -> N01 -> N04 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_140,140,bounded_beta90,1568.987,76.071,30.663,6.253,414.336,1,0,1941.361,N14 -> N09 -> N06 -> N07 -> N11 -> N02 -> N08 -> N13 -> N03 -> N10 -> N05 -> N01 -> N04 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_141,141,protocol_aware_time,2056.03,108.458,49.268,13.027,756.069,0,0,192.011,N03 -> N08 -> N13 -> N07 -> N12 -> N02 -> N09 -> N05 -> N11 -> N14 -> N04 -> N06 -> N10 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_141,141,soft_penalty_w12,2043.452,137.081,53.558,15.363,738.492,0,0,239.89,N12 -> N08 -> N11 -> N05 -> N09 -> N02 -> N03 -> N07 -> N14 -> N13 -> N06 -> N04 -> N10 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_141,141,average_gap,1976.352,86.038,43.148,8.45,836.477,1,0,585.514,N14 -> N01 -> N07 -> N03 -> N09 -> N12 -> N04 -> N05 -> N13 -> N11 -> N06 -> N08 -> N10 -> N02
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_141,141,freshness_focused,2057.17,122.7,50.225,14.104,582.599,0,0,667.36,N07 -> N13 -> N11 -> N08 -> N05 -> N12 -> N04 -> N09 -> N02 -> N03 -> N14 -> N06 -> N10 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_141,141,bounded_beta90,1806.141,64.696,30.813,5.515,906.5,1,0,1492.145,N06 -> N12 -> N01 -> N13 -> N11 -> N08 -> N05 -> N09 -> N10 -> N03 -> N14 -> N02 -> N04 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_142,142,protocol_aware_time,1881.448,129.287,45.587,14.191,1183.533,0,0,340.889,N03 -> N12 -> N06 -> N07 -> N10 -> N13 -> N04 -> N14 -> N11 -> N09 -> N02 -> N08 -> N01 -> N05
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_142,142,soft_penalty_w12,1896.453,112.185,48.945,12.747,1198.256,0,0,371.303,N06 -> N14 -> N05 -> N07 -> N09 -> N13 -> N04 -> N12 -> N11 -> N03 -> N01 -> N02 -> N10 -> N08
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_142,142,average_gap,1854.324,131.486,38.697,10.341,1157.592,0,0,941.555,N05 -> N12 -> N06 -> N07 -> N03 -> N14 -> N04 -> N13 -> N11 -> N09 -> N02 -> N08 -> N01 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_142,142,freshness_focused,1922.115,137.112,51.284,14.169,568.269,0,0,975.47,N02 -> N05 -> N12 -> N11 -> N03 -> N06 -> N10 -> N14 -> N09 -> N08 -> N01 -> N07 -> N04 -> N13
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_142,142,bounded_beta90,1881.448,129.287,45.587,14.191,1183.533,0,0,2391.755,N03 -> N12 -> N06 -> N07 -> N10 -> N13 -> N04 -> N14 -> N11 -> N09 -> N02 -> N08 -> N01 -> N05
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_143,143,protocol_aware_time,2835.501,126.821,50.263,9.426,1228.836,0,0,280.758,N11 -> N03 -> N06 -> N13 -> N07 -> N14 -> N05 -> N09 -> N02 -> N01 -> N04 -> N10 -> N08 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_143,143,soft_penalty_w12,2789.313,88.805,40.782,6.225,1327.046,1,0,281.293,N03 -> N01 -> N07 -> N09 -> N14 -> N11 -> N06 -> N08 -> N13 -> N12 -> N02 -> N10 -> N05 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_143,143,average_gap,2838.206,71.924,38.826,5.357,1461.363,1,0,1044.33,N05 -> N06 -> N13 -> N09 -> N11 -> N14 -> N07 -> N03 -> N12 -> N04 -> N02 -> N10 -> N08 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_143,143,freshness_focused,3228.485,265.073,69.806,19.538,1057.47,0,0,998.811,N02 -> N05 -> N04 -> N03 -> N11 -> N09 -> N07 -> N06 -> N14 -> N08 -> N01 -> N12 -> N10 -> N13
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_143,143,bounded_beta90,2835.501,126.821,50.263,9.426,1228.836,0,0,1968.159,N11 -> N03 -> N06 -> N13 -> N07 -> N14 -> N05 -> N09 -> N02 -> N01 -> N04 -> N10 -> N08 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_144,144,protocol_aware_time,1909.04,90.466,40.189,8.88,773.442,0,0,267.445,N01 -> N06 -> N02 -> N11 -> N13 -> N07 -> N14 -> N09 -> N08 -> N10 -> N04 -> N05 -> N12 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_144,144,soft_penalty_w12,1909.028,90.02,40.265,8.173,995.433,0,0,299.341,N08 -> N10 -> N12 -> N03 -> N07 -> N06 -> N13 -> N05 -> N04 -> N02 -> N14 -> N01 -> N09 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_144,144,average_gap,1959.555,170.648,34.884,10.7,1604.995,0,0,729.502,N03 -> N10 -> N02 -> N11 -> N07 -> N09 -> N08 -> N13 -> N12 -> N14 -> N04 -> N05 -> N06 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_144,144,freshness_focused,1909.346,117.487,40.577,9.773,618.691,0,0,742.055,N01 -> N09 -> N08 -> N07 -> N02 -> N11 -> N10 -> N13 -> N06 -> N14 -> N04 -> N05 -> N12 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_144,144,bounded_beta90,1909.04,90.466,40.189,8.88,773.442,0,0,1694.918,N01 -> N06 -> N02 -> N11 -> N13 -> N07 -> N14 -> N09 -> N08 -> N10 -> N04 -> N05 -> N12 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_145,145,protocol_aware_time,2065.585,67.521,38.392,6.496,1230.703,1,0,186.337,N10 -> N14 -> N09 -> N02 -> N01 -> N04 -> N13 -> N08 -> N12 -> N07 -> N11 -> N06 -> N05 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_145,145,soft_penalty_w12,2065.585,67.521,38.392,6.496,1230.703,1,0,184.307,N10 -> N14 -> N09 -> N02 -> N01 -> N04 -> N13 -> N08 -> N12 -> N07 -> N11 -> N06 -> N05 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_145,145,average_gap,2065.585,67.521,38.392,6.496,1230.703,1,0,543.924,N10 -> N14 -> N09 -> N02 -> N01 -> N04 -> N13 -> N08 -> N12 -> N07 -> N11 -> N06 -> N05 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_145,145,freshness_focused,2529.346,312.483,55.331,23.825,572.79,0,0,606.198,N14 -> N03 -> N09 -> N06 -> N07 -> N13 -> N01 -> N08 -> N12 -> N02 -> N10 -> N11 -> N04 -> N05
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_145,145,bounded_beta90,2065.585,67.521,38.392,6.496,1230.703,1,0,1139.571,N10 -> N14 -> N09 -> N02 -> N01 -> N04 -> N13 -> N08 -> N12 -> N07 -> N11 -> N06 -> N05 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_146,146,protocol_aware_time,1654.777,75.257,27.25,5.352,892.285,1,0,272.13,N04 -> N14 -> N13 -> N07 -> N10 -> N05 -> N08 -> N09 -> N02 -> N03 -> N12 -> N01 -> N11 -> N06
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_146,146,soft_penalty_w12,1654.447,83.105,33.262,7.496,765.158,1,0,414.161,N09 -> N01 -> N05 -> N07 -> N04 -> N03 -> N14 -> N13 -> N10 -> N12 -> N08 -> N02 -> N11 -> N06
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_146,146,average_gap,1652.237,66.576,26.203,5.158,894.742,1,0,743.155,N04 -> N10 -> N13 -> N07 -> N14 -> N06 -> N11 -> N09 -> N02 -> N03 -> N12 -> N01 -> N05 -> N08
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_146,146,freshness_focused,1775.303,106.174,39.618,9.423,688.335,0,0,733.842,N08 -> N05 -> N13 -> N11 -> N03 -> N14 -> N09 -> N10 -> N02 -> N04 -> N12 -> N01 -> N07 -> N06
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_146,146,bounded_beta90,1654.777,75.257,27.25,5.352,892.285,1,0,1660.685,N04 -> N14 -> N13 -> N07 -> N10 -> N05 -> N08 -> N09 -> N02 -> N03 -> N12 -> N01 -> N11 -> N06
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_147,147,protocol_aware_time,1266.489,77.23,26.371,6.301,884.566,1,1,376.587,N13 -> N06 -> N09 -> N12 -> N03 -> N01 -> N04 -> N08 -> N02 -> N07 -> N05 -> N11 -> N14 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_147,147,soft_penalty_w12,1506.59,84.437,42.786,12.625,924.49,1,0,238.429,N09 -> N01 -> N12 -> N04 -> N13 -> N06 -> N11 -> N08 -> N07 -> N05 -> N02 -> N14 -> N03 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_147,147,average_gap,1266.489,77.23,24.741,5.625,886.671,1,1,706.747,N06 -> N13 -> N09 -> N12 -> N03 -> N01 -> N04 -> N08 -> N02 -> N07 -> N05 -> N11 -> N14 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_147,147,freshness_focused,1892.301,179.262,66.894,29.606,634.756,0,0,705.248,N11 -> N12 -> N07 -> N02 -> N09 -> N14 -> N03 -> N05 -> N04 -> N01 -> N13 -> N08 -> N06 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_147,147,bounded_beta90,1266.489,77.23,26.371,6.301,884.566,1,1,1678.722,N13 -> N06 -> N09 -> N12 -> N03 -> N01 -> N04 -> N08 -> N02 -> N07 -> N05 -> N11 -> N14 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_148,148,protocol_aware_time,3000.168,73.846,32.733,3.774,1491.198,1,0,282.664,N11 -> N08 -> N03 -> N12 -> N07 -> N09 -> N06 -> N01 -> N10 -> N04 -> N13 -> N05 -> N14 -> N02
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_148,148,soft_penalty_w12,3115.161,105.914,46.839,7.491,1284.852,0,0,224.358,N08 -> N06 -> N09 -> N02 -> N03 -> N01 -> N10 -> N07 -> N05 -> N12 -> N11 -> N04 -> N13 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_148,148,average_gap,3034.457,80.117,31.977,4.083,1516.464,1,0,764.179,N01 -> N03 -> N11 -> N12 -> N07 -> N06 -> N08 -> N09 -> N10 -> N04 -> N13 -> N05 -> N02 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_148,148,freshness_focused,3370.452,261.006,62.669,18.442,994.259,0,0,833.207,N03 -> N11 -> N08 -> N09 -> N02 -> N14 -> N06 -> N01 -> N12 -> N04 -> N13 -> N05 -> N10 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_148,148,bounded_beta90,3000.168,73.846,32.733,3.774,1491.198,1,0,1817.451,N11 -> N08 -> N03 -> N12 -> N07 -> N09 -> N06 -> N01 -> N10 -> N04 -> N13 -> N05 -> N14 -> N02
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_149,149,protocol_aware_time,2273.877,144.972,54.747,15.736,953.476,0,0,260.246,N09 -> N12 -> N05 -> N13 -> N03 -> N10 -> N14 -> N02 -> N08 -> N07 -> N04 -> N06 -> N01 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_149,149,soft_penalty_w12,2304.372,90.703,53.702,11.52,1198.181,0,0,249.691,N02 -> N09 -> N06 -> N12 -> N04 -> N14 -> N05 -> N10 -> N03 -> N01 -> N13 -> N11 -> N07 -> N08
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_149,149,average_gap,2284.789,106.278,49.847,11.996,1034.905,0,0,725.046,N04 -> N05 -> N06 -> N10 -> N02 -> N03 -> N14 -> N13 -> N08 -> N07 -> N09 -> N12 -> N01 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_149,149,freshness_focused,2452.246,177.88,60.096,18.407,638.605,0,0,762.022,N03 -> N07 -> N14 -> N12 -> N04 -> N05 -> N06 -> N01 -> N09 -> N10 -> N13 -> N08 -> N11 -> N02
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_149,149,bounded_beta90,2270.964,95.021,54.053,11.571,951.958,0,0,1788.296,N03 -> N04 -> N07 -> N12 -> N02 -> N09 -> N10 -> N13 -> N14 -> N06 -> N08 -> N05 -> N01 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_150,150,protocol_aware_time,4104.36,105.209,47.419,5.734,2144.392,0,0,312.796,N08 -> N01 -> N02 -> N05 -> N12 -> N07 -> N09 -> N11 -> N13 -> N06 -> N04 -> N10 -> N14 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_150,150,soft_penalty_w12,4105.611,106.684,47.799,5.709,2024.725,0,0,334.668,N08 -> N07 -> N13 -> N09 -> N11 -> N12 -> N05 -> N03 -> N14 -> N10 -> N06 -> N01 -> N04 -> N02
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_150,150,average_gap,4194.86,87.968,41.746,4.451,2294.572,1,0,742.721,N13 -> N14 -> N11 -> N03 -> N04 -> N08 -> N06 -> N07 -> N09 -> N10 -> N05 -> N12 -> N02 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_150,150,freshness_focused,4334.075,147.219,56.982,8.039,1460.989,0,0,804.488,N12 -> N01 -> N05 -> N03 -> N07 -> N14 -> N09 -> N11 -> N13 -> N06 -> N08 -> N02 -> N04 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_150,150,bounded_beta90,4104.36,105.209,47.419,5.734,2144.392,0,0,1795.983,N08 -> N01 -> N02 -> N05 -> N12 -> N07 -> N09 -> N11 -> N13 -> N06 -> N04 -> N10 -> N14 -> N03
