profile_variant,scenario,scenario_seed,planner,total_time_s,max_blackout_s,mean_gap_s,average_silence_age_s,mean_collection_completion_s,meets_90s_budget,mission_feasible,runtime_ms,route
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_121,121,soft_penalty_w12,1158.019,88.445,43.225,15.502,434.827,1,1,122.771,N13 -> N11 -> N07 -> N04 -> N12 -> N02 -> N14 -> N03 -> N06 -> N05 -> N10 -> N09 -> N01 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_121,121,average_gap,1115.268,76.999,34.443,11.207,769.843,1,1,720.221,N01 -> N10 -> N11 -> N08 -> N09 -> N13 -> N12 -> N02 -> N06 -> N05 -> N14 -> N03 -> N07 -> N04
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_121,121,freshness_focused,1160.358,137.868,43.367,19.142,401.882,0,1,764.853,N10 -> N11 -> N07 -> N06 -> N13 -> N02 -> N14 -> N03 -> N05 -> N12 -> N04 -> N09 -> N01 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_121,121,bounded_beta90,1119.003,81.649,34.692,11.46,592.826,1,1,1479.929,N13 -> N08 -> N09 -> N10 -> N02 -> N14 -> N04 -> N01 -> N07 -> N03 -> N05 -> N12 -> N06 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_122,122,protocol_aware_time,1429.115,70.888,31.176,7.626,362.775,1,1,235.749,N08 -> N13 -> N04 -> N06 -> N02 -> N11 -> N12 -> N05 -> N10 -> N03 -> N01 -> N14 -> N09 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_122,122,soft_penalty_w12,1321.31,59.3,23.597,4.363,454.029,1,1,288.752,N08 -> N13 -> N04 -> N06 -> N02 -> N10 -> N05 -> N12 -> N01 -> N14 -> N07 -> N09 -> N03 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_122,122,average_gap,1431.315,70.888,30.691,6.705,396.957,1,1,630.969,N08 -> N13 -> N04 -> N06 -> N02 -> N11 -> N12 -> N05 -> N10 -> N03 -> N01 -> N09 -> N14 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_122,122,freshness_focused,1428.652,75.109,30.911,6.882,343.738,1,1,704.923,N08 -> N13 -> N04 -> N06 -> N02 -> N11 -> N14 -> N05 -> N12 -> N10 -> N03 -> N01 -> N09 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_122,122,bounded_beta90,1429.115,70.888,31.176,7.626,362.775,1,1,1381.592,N08 -> N13 -> N04 -> N06 -> N02 -> N11 -> N12 -> N05 -> N10 -> N03 -> N01 -> N14 -> N09 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_123,123,protocol_aware_time,2751.585,189.691,52.988,12.624,1659.054,0,0,438.597,N05 -> N06 -> N12 -> N07 -> N08 -> N10 -> N01 -> N14 -> N09 -> N11 -> N13 -> N04 -> N02 -> N03
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_123,123,soft_penalty_w12,2830.308,107.537,56.825,11.333,1143.624,0,0,297.551,N11 -> N04 -> N08 -> N10 -> N02 -> N13 -> N03 -> N05 -> N01 -> N07 -> N06 -> N09 -> N14 -> N12
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_123,123,average_gap,2775.255,83.037,37.831,5.147,1743.692,1,0,958.197,N13 -> N09 -> N12 -> N05 -> N07 -> N10 -> N03 -> N06 -> N14 -> N11 -> N01 -> N04 -> N02 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_123,123,freshness_focused,2830.296,117.071,56.802,11.701,1083.347,0,0,918.287,N02 -> N04 -> N11 -> N08 -> N10 -> N03 -> N13 -> N05 -> N01 -> N07 -> N06 -> N09 -> N14 -> N12
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_123,123,bounded_beta90,2611.365,52.15,30.599,3.329,1127.244,1,0,2131.106,N10 -> N04 -> N11 -> N13 -> N08 -> N07 -> N01 -> N05 -> N06 -> N02 -> N03 -> N09 -> N14 -> N12
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_124,124,protocol_aware_time,3773.474,90.353,44.562,5.194,1570.908,0,0,275.895,N13 -> N04 -> N08 -> N07 -> N09 -> N14 -> N05 -> N01 -> N11 -> N02 -> N12 -> N06 -> N10 -> N03
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_124,124,soft_penalty_w12,3773.474,90.353,44.562,5.194,1570.908,0,0,294.202,N13 -> N04 -> N08 -> N07 -> N09 -> N14 -> N05 -> N01 -> N11 -> N02 -> N12 -> N06 -> N10 -> N03
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_124,124,average_gap,3890.478,95.197,37.748,4.358,1564.811,0,0,781.77,N13 -> N09 -> N11 -> N07 -> N04 -> N12 -> N05 -> N08 -> N14 -> N01 -> N02 -> N06 -> N10 -> N03
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_124,124,freshness_focused,3886.619,100.104,44.965,5.988,1379.6,0,0,810.119,N03 -> N08 -> N12 -> N14 -> N13 -> N09 -> N05 -> N01 -> N11 -> N02 -> N04 -> N06 -> N10 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_124,124,bounded_beta90,3773.474,90.353,44.562,5.194,1570.908,0,0,1914.065,N13 -> N04 -> N08 -> N07 -> N09 -> N14 -> N05 -> N01 -> N11 -> N02 -> N12 -> N06 -> N10 -> N03
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_125,125,protocol_aware_time,2282.284,97.048,35.686,6.195,853.108,0,0,169.789,N08 -> N02 -> N13 -> N12 -> N10 -> N11 -> N06 -> N03 -> N04 -> N05 -> N09 -> N07 -> N14 -> N01
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_125,125,soft_penalty_w12,2400.902,98.08,40.326,7.272,1688.185,0,0,508.983,N06 -> N08 -> N10 -> N12 -> N07 -> N02 -> N11 -> N13 -> N03 -> N04 -> N05 -> N09 -> N14 -> N01
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_125,125,average_gap,2282.303,94.903,34.766,6.056,855.153,0,0,727.231,N11 -> N10 -> N13 -> N08 -> N02 -> N12 -> N06 -> N03 -> N04 -> N05 -> N09 -> N07 -> N14 -> N01
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_125,125,freshness_focused,2578.611,217.518,56.182,16.966,608.745,0,0,785.144,N08 -> N10 -> N14 -> N05 -> N02 -> N04 -> N13 -> N03 -> N11 -> N09 -> N12 -> N01 -> N07 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_125,125,bounded_beta90,2282.284,97.048,35.686,6.195,853.108,0,0,1779.982,N08 -> N02 -> N13 -> N12 -> N10 -> N11 -> N06 -> N03 -> N04 -> N05 -> N09 -> N07 -> N14 -> N01
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_126,126,protocol_aware_time,2069.08,85.13,42.391,8.939,914.021,1,0,446.253,N14 -> N13 -> N11 -> N02 -> N04 -> N03 -> N12 -> N06 -> N09 -> N07 -> N08 -> N05 -> N10 -> N01
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_126,126,soft_penalty_w12,2189.983,74.749,43.058,8.122,1400.786,1,0,397.822,N03 -> N11 -> N14 -> N08 -> N13 -> N05 -> N10 -> N09 -> N02 -> N04 -> N01 -> N07 -> N12 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_126,126,average_gap,2155.315,81.601,37.541,6.698,1518.271,1,0,1167.446,N14 -> N08 -> N06 -> N11 -> N02 -> N01 -> N09 -> N04 -> N03 -> N13 -> N05 -> N10 -> N07 -> N12
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_126,126,freshness_focused,2388.458,165.716,60.199,18.021,716.338,0,0,1041.246,N05 -> N10 -> N03 -> N14 -> N09 -> N04 -> N06 -> N02 -> N07 -> N12 -> N08 -> N11 -> N13 -> N01
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_126,126,bounded_beta90,2047.36,56.724,36.409,5.686,1041.141,1,0,2379.138,N05 -> N13 -> N01 -> N06 -> N09 -> N07 -> N10 -> N11 -> N03 -> N14 -> N08 -> N02 -> N04 -> N12
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_127,127,protocol_aware_time,2281.384,79.955,40.624,6.886,803.326,1,0,462.858,N07 -> N02 -> N10 -> N05 -> N14 -> N12 -> N09 -> N01 -> N08 -> N03 -> N13 -> N11 -> N06 -> N04
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_127,127,soft_penalty_w12,2359.599,89.822,44.08,8.426,1253.953,1,0,533.171,N06 -> N13 -> N09 -> N14 -> N03 -> N08 -> N05 -> N07 -> N04 -> N10 -> N12 -> N11 -> N02 -> N01
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_127,127,average_gap,2364.615,94.69,40.148,7.394,1258.885,0,0,1205.459,N07 -> N04 -> N12 -> N11 -> N03 -> N13 -> N08 -> N06 -> N14 -> N09 -> N05 -> N02 -> N10 -> N01
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_127,127,freshness_focused,2581.431,211.258,56.503,16.743,705.797,0,0,1305.578,N07 -> N02 -> N10 -> N05 -> N14 -> N12 -> N09 -> N13 -> N08 -> N11 -> N03 -> N01 -> N06 -> N04
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_127,127,bounded_beta90,2273.013,72.426,34.874,5.318,1390.937,1,0,2768.142,N06 -> N04 -> N02 -> N10 -> N05 -> N14 -> N03 -> N12 -> N09 -> N01 -> N08 -> N07 -> N13 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_128,128,protocol_aware_time,2505.789,82.054,31.867,4.839,911.186,1,0,329.744,N09 -> N04 -> N02 -> N12 -> N13 -> N14 -> N08 -> N07 -> N01 -> N03 -> N10 -> N11 -> N06 -> N05
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_128,128,soft_penalty_w12,2502.955,82.054,32.161,5.321,881.953,1,0,436.098,N09 -> N02 -> N12 -> N14 -> N08 -> N05 -> N04 -> N07 -> N01 -> N03 -> N10 -> N11 -> N06 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_128,128,average_gap,2505.789,82.054,31.867,4.839,911.186,1,0,874.363,N09 -> N04 -> N02 -> N12 -> N13 -> N14 -> N08 -> N07 -> N01 -> N03 -> N10 -> N11 -> N06 -> N05
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_128,128,freshness_focused,3150.256,213.629,65.905,16.74,836.626,0,0,918.82,N13 -> N14 -> N01 -> N05 -> N09 -> N06 -> N08 -> N02 -> N12 -> N04 -> N11 -> N10 -> N07 -> N03
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_128,128,bounded_beta90,2505.789,82.054,31.867,4.839,911.186,1,0,2052.675,N09 -> N04 -> N02 -> N12 -> N13 -> N14 -> N08 -> N07 -> N01 -> N03 -> N10 -> N11 -> N06 -> N05
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_129,129,protocol_aware_time,1072.484,82.573,30.581,9.344,688.225,1,1,257.243,N13 -> N11 -> N10 -> N07 -> N14 -> N04 -> N01 -> N02 -> N03 -> N08 -> N05 -> N09 -> N06 -> N12
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_129,129,soft_penalty_w12,1071.498,66.198,30.638,9.071,709.929,1,1,504.841,N13 -> N11 -> N10 -> N04 -> N14 -> N01 -> N09 -> N03 -> N08 -> N05 -> N02 -> N06 -> N07 -> N12
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_129,129,average_gap,1072.484,82.573,30.581,9.344,688.225,1,1,744.37,N13 -> N11 -> N10 -> N07 -> N14 -> N04 -> N01 -> N02 -> N03 -> N08 -> N05 -> N09 -> N06 -> N12
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_129,129,freshness_focused,1505.05,225.28,59.001,30.734,436.443,0,0,764.749,N11 -> N02 -> N08 -> N07 -> N01 -> N06 -> N03 -> N14 -> N04 -> N12 -> N05 -> N09 -> N13 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_129,129,bounded_beta90,973.798,55.532,23.144,5.462,276.77,1,1,1723.783,N13 -> N11 -> N12 -> N03 -> N08 -> N07 -> N09 -> N14 -> N04 -> N05 -> N02 -> N06 -> N10 -> N01
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_130,130,protocol_aware_time,2511.654,120.993,54.0,13.619,1362.259,0,0,197.007,N08 -> N12 -> N10 -> N06 -> N04 -> N01 -> N11 -> N03 -> N07 -> N13 -> N09 -> N02 -> N05 -> N14
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_130,130,soft_penalty_w12,2326.677,81.182,40.487,6.663,1014.637,1,0,236.709,N12 -> N13 -> N14 -> N08 -> N06 -> N09 -> N11 -> N05 -> N02 -> N04 -> N07 -> N01 -> N03 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_130,130,average_gap,2379.805,97.357,40.854,7.7,1429.872,0,0,645.844,N13 -> N09 -> N10 -> N02 -> N05 -> N03 -> N08 -> N06 -> N01 -> N04 -> N07 -> N11 -> N12 -> N14
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_130,130,freshness_focused,2579.504,193.079,62.041,18.308,1005.176,0,0,642.847,N14 -> N05 -> N07 -> N06 -> N10 -> N11 -> N03 -> N08 -> N13 -> N01 -> N09 -> N02 -> N04 -> N12
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_130,130,bounded_beta90,2228.228,56.265,32.472,4.192,830.853,1,0,1566.094,N13 -> N14 -> N02 -> N12 -> N01 -> N03 -> N11 -> N10 -> N07 -> N06 -> N09 -> N08 -> N05 -> N04
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_131,131,protocol_aware_time,2717.38,120.307,54.433,11.545,1331.086,0,0,244.241,N06 -> N13 -> N07 -> N01 -> N14 -> N09 -> N05 -> N08 -> N03 -> N11 -> N04 -> N10 -> N12 -> N02
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_131,131,soft_penalty_w12,2588.817,96.545,45.137,7.345,1280.04,0,0,297.011,N13 -> N05 -> N11 -> N04 -> N01 -> N12 -> N03 -> N08 -> N02 -> N06 -> N07 -> N09 -> N14 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_131,131,average_gap,2717.386,114.651,48.683,9.417,1301.615,0,0,718.376,N07 -> N03 -> N08 -> N13 -> N14 -> N09 -> N06 -> N05 -> N01 -> N11 -> N04 -> N10 -> N12 -> N02
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_131,131,freshness_focused,2960.236,169.963,69.972,18.656,991.475,0,0,807.979,N10 -> N07 -> N08 -> N13 -> N06 -> N01 -> N02 -> N09 -> N03 -> N11 -> N12 -> N04 -> N05 -> N14
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_131,131,bounded_beta90,2708.302,101.518,52.24,10.818,1554.542,0,0,1594.807,N05 -> N01 -> N14 -> N11 -> N04 -> N03 -> N13 -> N08 -> N09 -> N02 -> N07 -> N06 -> N12 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_132,132,protocol_aware_time,2432.027,85.632,41.802,7.115,787.088,1,0,211.765,N01 -> N10 -> N12 -> N08 -> N04 -> N03 -> N13 -> N07 -> N06 -> N02 -> N14 -> N09 -> N05 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_132,132,soft_penalty_w12,2444.318,86.024,45.474,8.675,798.644,1,0,205.646,N14 -> N12 -> N02 -> N10 -> N01 -> N03 -> N04 -> N06 -> N13 -> N07 -> N08 -> N09 -> N05 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_132,132,average_gap,2476.153,79.4,35.037,4.857,958.097,1,0,611.438,N13 -> N02 -> N14 -> N08 -> N07 -> N06 -> N04 -> N10 -> N03 -> N12 -> N01 -> N09 -> N05 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_132,132,freshness_focused,2444.671,78.502,43.883,7.264,643.928,1,0,692.952,N01 -> N06 -> N04 -> N10 -> N14 -> N12 -> N03 -> N13 -> N07 -> N02 -> N08 -> N09 -> N05 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_132,132,bounded_beta90,2432.027,85.632,41.802,7.115,787.088,1,0,1435.819,N01 -> N10 -> N12 -> N08 -> N04 -> N03 -> N13 -> N07 -> N06 -> N02 -> N14 -> N09 -> N05 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_133,133,protocol_aware_time,2990.858,116.48,42.347,7.443,1419.782,0,0,414.193,N12 -> N08 -> N03 -> N09 -> N05 -> N14 -> N13 -> N06 -> N10 -> N04 -> N02 -> N07 -> N01 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_133,133,soft_penalty_w12,2991.542,90.973,37.478,5.665,1423.147,0,0,543.029,N05 -> N13 -> N01 -> N14 -> N03 -> N08 -> N09 -> N04 -> N11 -> N02 -> N06 -> N12 -> N10 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_133,133,average_gap,3007.04,85.192,34.725,4.51,1384.628,1,0,1117.707,N12 -> N08 -> N03 -> N09 -> N05 -> N14 -> N06 -> N13 -> N04 -> N11 -> N02 -> N07 -> N01 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_133,133,freshness_focused,3420.505,266.637,64.977,19.829,1037.198,0,0,1078.216,N09 -> N07 -> N01 -> N04 -> N14 -> N13 -> N05 -> N12 -> N10 -> N06 -> N02 -> N03 -> N08 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_133,133,bounded_beta90,2987.906,62.861,33.423,3.685,1899.077,1,0,2351.358,N02 -> N01 -> N10 -> N13 -> N11 -> N06 -> N05 -> N04 -> N09 -> N14 -> N03 -> N08 -> N12 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_134,134,protocol_aware_time,1280.801,112.908,38.518,13.821,927.495,0,1,293.825,N06 -> N10 -> N02 -> N11 -> N01 -> N03 -> N13 -> N12 -> N07 -> N05 -> N08 -> N04 -> N14 -> N09
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_134,134,soft_penalty_w12,1246.326,68.346,34.051,9.723,576.365,1,1,369.181,N12 -> N07 -> N03 -> N08 -> N10 -> N01 -> N13 -> N14 -> N06 -> N09 -> N05 -> N02 -> N04 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_134,134,average_gap,1221.113,86.997,35.535,12.695,728.914,1,1,829.201,N05 -> N04 -> N09 -> N12 -> N10 -> N03 -> N11 -> N06 -> N02 -> N13 -> N14 -> N08 -> N07 -> N01
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_134,134,freshness_focused,1357.101,151.75,44.344,18.759,598.177,0,1,831.807,N02 -> N01 -> N06 -> N14 -> N07 -> N12 -> N08 -> N11 -> N09 -> N10 -> N05 -> N03 -> N13 -> N04
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_134,134,bounded_beta90,1267.084,54.037,37.185,9.019,596.636,1,1,1989.563,N04 -> N07 -> N03 -> N12 -> N10 -> N13 -> N09 -> N06 -> N08 -> N01 -> N14 -> N02 -> N05 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_135,135,protocol_aware_time,3339.993,72.628,38.209,4.214,1338.422,1,0,300.248,N10 -> N03 -> N09 -> N04 -> N07 -> N02 -> N05 -> N12 -> N14 -> N01 -> N11 -> N13 -> N08 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_135,135,soft_penalty_w12,3339.993,72.628,38.209,4.214,1338.422,1,0,336.115,N10 -> N03 -> N09 -> N04 -> N07 -> N02 -> N05 -> N12 -> N14 -> N01 -> N11 -> N13 -> N08 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_135,135,average_gap,3355.068,69.553,35.444,3.83,1338.472,1,0,872.779,N10 -> N05 -> N09 -> N04 -> N07 -> N02 -> N11 -> N12 -> N03 -> N01 -> N14 -> N13 -> N08 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_135,135,freshness_focused,3642.643,284.272,59.676,15.508,1294.079,0,0,832.831,N11 -> N12 -> N05 -> N02 -> N07 -> N03 -> N09 -> N14 -> N04 -> N01 -> N10 -> N13 -> N08 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_135,135,bounded_beta90,3339.993,72.628,38.209,4.214,1338.422,1,0,1908.907,N10 -> N03 -> N09 -> N04 -> N07 -> N02 -> N05 -> N12 -> N14 -> N01 -> N11 -> N13 -> N08 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_136,136,protocol_aware_time,1416.985,103.899,34.526,10.393,373.236,0,1,174.855,N10 -> N05 -> N07 -> N02 -> N14 -> N09 -> N06 -> N11 -> N01 -> N04 -> N03 -> N13 -> N12 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_136,136,soft_penalty_w12,1417.594,82.462,34.609,9.053,390.363,1,1,240.174,N10 -> N05 -> N07 -> N02 -> N14 -> N09 -> N06 -> N04 -> N11 -> N01 -> N13 -> N03 -> N12 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_136,136,average_gap,1438.685,62.978,33.582,7.653,440.817,1,1,530.152,N03 -> N02 -> N14 -> N10 -> N09 -> N11 -> N04 -> N06 -> N01 -> N05 -> N13 -> N07 -> N12 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_136,136,freshness_focused,1417.251,103.899,34.486,10.298,372.829,0,1,507.777,N10 -> N05 -> N07 -> N02 -> N14 -> N09 -> N04 -> N11 -> N01 -> N03 -> N06 -> N13 -> N12 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_136,136,bounded_beta90,1418.139,53.423,29.827,5.664,683.064,1,1,1341.772,N12 -> N10 -> N05 -> N14 -> N09 -> N04 -> N02 -> N11 -> N07 -> N13 -> N03 -> N06 -> N01 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_137,137,protocol_aware_time,1673.347,99.738,38.602,9.54,525.771,0,0,342.454,N05 -> N02 -> N04 -> N03 -> N13 -> N11 -> N09 -> N10 -> N06 -> N08 -> N01 -> N07 -> N14 -> N12
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_137,137,soft_penalty_w12,1815.112,103.303,44.709,12.44,564.422,0,0,190.172,N04 -> N05 -> N02 -> N10 -> N09 -> N07 -> N06 -> N11 -> N13 -> N08 -> N01 -> N14 -> N12 -> N03
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_137,137,average_gap,1754.548,70.206,35.813,7.127,778.556,1,0,709.247,N04 -> N05 -> N10 -> N09 -> N07 -> N06 -> N11 -> N12 -> N02 -> N08 -> N01 -> N03 -> N13 -> N14
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_137,137,freshness_focused,1903.598,260.776,53.231,28.673,476.956,0,0,754.239,N04 -> N05 -> N02 -> N10 -> N09 -> N07 -> N06 -> N03 -> N13 -> N11 -> N08 -> N14 -> N12 -> N01
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_137,137,bounded_beta90,1612.414,75.172,29.116,6.36,920.245,1,0,1624.247,N14 -> N08 -> N01 -> N06 -> N03 -> N05 -> N02 -> N10 -> N09 -> N07 -> N12 -> N04 -> N11 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_138,138,protocol_aware_time,2255.722,73.259,35.262,5.61,1290.719,1,0,383.135,N12 -> N14 -> N06 -> N01 -> N13 -> N07 -> N03 -> N09 -> N02 -> N04 -> N11 -> N05 -> N10 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_138,138,soft_penalty_w12,2342.587,103.271,39.585,7.248,1180.579,0,0,489.527,N12 -> N14 -> N08 -> N09 -> N07 -> N01 -> N13 -> N06 -> N03 -> N11 -> N05 -> N02 -> N04 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_138,138,average_gap,2376.979,88.034,32.964,5.155,1282.293,1,0,1145.574,N05 -> N10 -> N09 -> N01 -> N12 -> N04 -> N02 -> N14 -> N03 -> N13 -> N06 -> N07 -> N11 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_138,138,freshness_focused,2340.339,88.259,39.116,6.411,989.825,1,0,1188.906,N10 -> N02 -> N11 -> N07 -> N13 -> N01 -> N12 -> N14 -> N03 -> N09 -> N08 -> N05 -> N04 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_138,138,bounded_beta90,2209.85,64.361,29.594,3.948,574.555,1,0,2608.315,N11 -> N10 -> N02 -> N08 -> N06 -> N07 -> N13 -> N09 -> N01 -> N12 -> N14 -> N03 -> N04 -> N05
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_139,139,protocol_aware_time,2753.538,115.151,32.185,5.16,1574.791,0,0,566.231,N06 -> N02 -> N13 -> N07 -> N03 -> N04 -> N12 -> N14 -> N09 -> N01 -> N08 -> N05 -> N11 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_139,139,soft_penalty_w12,2875.06,138.528,45.273,8.47,1119.109,0,0,417.172,N05 -> N13 -> N04 -> N01 -> N02 -> N03 -> N07 -> N11 -> N12 -> N14 -> N08 -> N10 -> N06 -> N09
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_139,139,average_gap,2753.587,117.927,30.985,5.16,1582.023,0,0,1410.844,N06 -> N12 -> N03 -> N07 -> N13 -> N04 -> N02 -> N14 -> N09 -> N01 -> N08 -> N05 -> N11 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_139,139,freshness_focused,3177.377,263.101,63.373,19.459,1023.33,0,0,1379.486,N12 -> N13 -> N05 -> N02 -> N14 -> N04 -> N03 -> N11 -> N07 -> N01 -> N08 -> N10 -> N06 -> N09
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_139,139,bounded_beta90,2753.538,115.151,32.185,5.16,1574.791,0,0,3174.397,N06 -> N02 -> N13 -> N07 -> N03 -> N04 -> N12 -> N14 -> N09 -> N01 -> N08 -> N05 -> N11 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_140,140,protocol_aware_time,1606.333,79.632,31.377,6.715,1137.922,1,0,385.265,N12 -> N03 -> N05 -> N01 -> N04 -> N09 -> N14 -> N11 -> N02 -> N08 -> N13 -> N10 -> N06 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_140,140,soft_penalty_w12,1676.536,97.929,37.579,9.04,903.29,0,0,412.19,N14 -> N09 -> N03 -> N01 -> N04 -> N06 -> N11 -> N02 -> N05 -> N13 -> N08 -> N12 -> N10 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_140,140,average_gap,1606.333,90.463,26.995,5.552,1208.685,0,0,932.237,N04 -> N12 -> N09 -> N01 -> N14 -> N03 -> N05 -> N11 -> N02 -> N08 -> N13 -> N10 -> N06 -> N07
