profile_variant,scenario,scenario_seed,planner,node_count,lora_nodes,zigbee_nodes,ble_nodes,wifi_nodes,total_time_s,flight_distance_m,max_blackout_s,meets_90s_budget,mission_feasible,wait_time_s,service_time_s,protocol_switches,radio_obstacle_hits,runtime_ms,route
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_120,120,bounded_blackout,14,3,7,2,2,2004.182,3456.845,112.517,0,0,230.49,1501.683,7,0,2306.402,N05 -> N14 -> N03 -> N12 -> N09 -> N08 -> N11 -> N04 -> N01 -> N06 -> N10 -> N02 -> N13 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_120,120,genetic_algorithm,14,3,7,2,2,1897.46,3854.058,86.83,1,0,180.568,1413.627,10,0,753.605,N11 -> N05 -> N02 -> N14 -> N10 -> N07 -> N09 -> N04 -> N01 -> N06 -> N03 -> N12 -> N08 -> N13
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_120,120,particle_swarm,14,3,7,2,2,1997.671,3824.707,111.974,0,0,255.375,1441.341,11,0,328.572,N10 -> N05 -> N02 -> N01 -> N07 -> N04 -> N09 -> N03 -> N12 -> N08 -> N06 -> N13 -> N14 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_121,121,distance_only,14,1,7,1,5,1170.213,3063.856,101.398,0,1,361.094,523.288,10,5,0.025,N10 -> N11 -> N05 -> N06 -> N12 -> N02 -> N14 -> N04 -> N03 -> N07 -> N13 -> N08 -> N01 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_121,121,ordinary_collection,14,1,7,1,5,1473.51,2655.144,203.293,0,1,698.394,527.414,10,5,18.077,N10 -> N11 -> N08 -> N01 -> N09 -> N13 -> N05 -> N07 -> N06 -> N12 -> N02 -> N03 -> N14 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_121,121,protocol_aware,14,1,7,1,5,1058.91,3707.309,72.089,1,1,120.533,592.517,8,5,278.977,N04 -> N03 -> N07 -> N13 -> N12 -> N02 -> N06 -> N14 -> N01 -> N05 -> N11 -> N10 -> N08 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_121,121,bounded_blackout,14,1,7,1,5,1058.91,3707.309,72.089,1,1,120.533,592.517,8,5,1841.809,N04 -> N03 -> N07 -> N13 -> N12 -> N02 -> N06 -> N14 -> N01 -> N05 -> N11 -> N10 -> N08 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_121,121,genetic_algorithm,14,1,7,1,5,1112.048,4320.558,90.245,0,1,184.006,524.973,8,5,723.08,N13 -> N11 -> N12 -> N02 -> N05 -> N06 -> N14 -> N03 -> N07 -> N04 -> N09 -> N10 -> N08 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_121,121,particle_swarm,14,1,7,1,5,1112.048,4320.558,90.245,0,1,184.006,524.973,8,5,278.353,N13 -> N11 -> N12 -> N02 -> N05 -> N06 -> N14 -> N03 -> N07 -> N04 -> N09 -> N10 -> N08 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_122,122,distance_only,14,2,5,3,4,1551.928,2805.709,98.329,0,0,416.064,903.925,9,3,0.027,N08 -> N13 -> N04 -> N07 -> N06 -> N03 -> N01 -> N12 -> N11 -> N05 -> N10 -> N02 -> N14 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_122,122,ordinary_collection,14,2,5,3,4,1604.601,2796.971,117.193,0,0,450.694,922.691,9,3,7.204,N08 -> N13 -> N04 -> N07 -> N06 -> N03 -> N01 -> N12 -> N11 -> N10 -> N02 -> N05 -> N09 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_122,122,protocol_aware,14,2,5,3,4,1418.429,2875.414,75.422,1,1,212.708,968.02,10,3,320.151,N08 -> N13 -> N04 -> N06 -> N02 -> N11 -> N12 -> N05 -> N10 -> N03 -> N01 -> N14 -> N09 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_122,122,bounded_blackout,14,2,5,3,4,1391.667,2634.609,49.281,1,1,196.614,977.258,10,3,2144.382,N08 -> N13 -> N04 -> N06 -> N02 -> N10 -> N05 -> N11 -> N14 -> N07 -> N09 -> N03 -> N01 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_122,122,genetic_algorithm,14,2,5,3,4,1418.429,2875.414,75.422,1,1,212.708,968.02,10,3,756.349,N08 -> N13 -> N04 -> N06 -> N02 -> N11 -> N12 -> N05 -> N10 -> N03 -> N01 -> N14 -> N09 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_122,122,particle_swarm,14,2,5,3,4,1417.349,3497.643,67.951,1,1,159.364,968.847,10,3,300.799,N08 -> N13 -> N06 -> N02 -> N11 -> N10 -> N05 -> N12 -> N04 -> N03 -> N01 -> N14 -> N09 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_123,123,distance_only,14,5,1,3,5,3575.497,2766.634,272.404,0,0,1339.911,2037.138,11,2,0.032,N14 -> N04 -> N11 -> N01 -> N05 -> N07 -> N12 -> N06 -> N09 -> N10 -> N02 -> N08 -> N03 -> N13
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_123,123,ordinary_collection,14,5,1,3,5,2874.56,2753.548,160.515,0,0,673.363,2003.689,10,2,17.456,N14 -> N02 -> N08 -> N10 -> N03 -> N13 -> N09 -> N06 -> N12 -> N01 -> N05 -> N07 -> N11 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_123,123,protocol_aware,14,5,1,3,5,2611.775,4162.937,72.775,1,0,264.267,2048.906,9,2,394.815,N13 -> N11 -> N06 -> N07 -> N05 -> N04 -> N02 -> N09 -> N14 -> N12 -> N01 -> N08 -> N03 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_123,123,bounded_blackout,14,5,1,3,5,2611.775,4162.937,72.775,1,0,264.267,2048.906,9,2,2007.358,N13 -> N11 -> N06 -> N07 -> N05 -> N04 -> N02 -> N09 -> N14 -> N12 -> N01 -> N08 -> N03 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_123,123,genetic_algorithm,14,5,1,3,5,2747.934,3652.381,103.423,0,0,406.423,2079.529,9,2,678.265,N14 -> N12 -> N05 -> N07 -> N04 -> N09 -> N01 -> N11 -> N13 -> N10 -> N06 -> N08 -> N02 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_123,123,particle_swarm,14,5,1,3,5,2799.434,3854.35,87.473,1,0,433.602,2089.363,10,2,191.952,N03 -> N02 -> N07 -> N05 -> N04 -> N14 -> N12 -> N11 -> N13 -> N10 -> N01 -> N06 -> N08 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_124,124,distance_only,14,5,3,3,3,4734.907,2276.029,274.454,0,0,1105.446,3437.509,11,3,0.025,N03 -> N06 -> N02 -> N05 -> N14 -> N10 -> N04 -> N11 -> N12 -> N07 -> N08 -> N01 -> N09 -> N13
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_124,124,ordinary_collection,14,5,3,3,3,4494.907,2167.384,214.663,0,0,914.539,3397.578,10,3,8.497,N03 -> N06 -> N02 -> N05 -> N14 -> N11 -> N04 -> N10 -> N12 -> N07 -> N08 -> N01 -> N09 -> N13
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_124,124,protocol_aware,14,5,3,3,3,3748.948,2822.832,103.116,0,0,343.225,3167.654,9,3,373.717,N03 -> N13 -> N09 -> N08 -> N12 -> N04 -> N11 -> N05 -> N01 -> N14 -> N07 -> N06 -> N02 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_124,124,bounded_blackout,14,5,3,3,3,3748.948,2822.832,103.116,0,0,343.225,3167.654,9,3,2425.463,N03 -> N13 -> N09 -> N08 -> N12 -> N04 -> N11 -> N05 -> N01 -> N14 -> N07 -> N06 -> N02 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_124,124,genetic_algorithm,14,5,3,3,3,3791.107,2762.53,113.021,0,0,271.329,3286.796,8,3,786.468,N03 -> N13 -> N04 -> N12 -> N08 -> N01 -> N05 -> N09 -> N14 -> N02 -> N07 -> N06 -> N11 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_124,124,particle_swarm,14,5,3,3,3,3791.107,2762.53,113.021,0,0,269.929,3288.196,9,3,320.581,N03 -> N13 -> N04 -> N12 -> N08 -> N01 -> N09 -> N05 -> N14 -> N02 -> N07 -> N06 -> N11 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_125,125,distance_only,14,2,7,2,3,2781.605,3170.162,154.075,0,0,808.915,1744.717,6,5,0.032,N10 -> N02 -> N13 -> N08 -> N12 -> N03 -> N07 -> N11 -> N09 -> N14 -> N01 -> N06 -> N05 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_125,125,ordinary_collection,14,2,7,2,3,2700.229,2482.747,256.897,0,0,779.842,1741.848,7,5,25.668,N05 -> N06 -> N01 -> N14 -> N09 -> N11 -> N07 -> N12 -> N03 -> N04 -> N08 -> N13 -> N02 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_125,125,protocol_aware,14,2,7,2,3,2399.313,4353.978,100.646,0,0,289.627,1796.583,9,5,373.744,N06 -> N12 -> N11 -> N07 -> N02 -> N03 -> N04 -> N08 -> N10 -> N01 -> N09 -> N13 -> N05 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_125,125,bounded_blackout,14,2,7,2,3,2399.313,4353.978,100.646,0,0,289.627,1796.583,9,5,2351.166,N06 -> N12 -> N11 -> N07 -> N02 -> N03 -> N04 -> N08 -> N10 -> N01 -> N09 -> N13 -> N05 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_125,125,genetic_algorithm,14,2,7,2,3,2396.221,4115.205,101.808,0,0,293.458,1806.83,7,5,725.883,N06 -> N08 -> N12 -> N07 -> N03 -> N11 -> N13 -> N01 -> N09 -> N02 -> N10 -> N04 -> N05 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_125,125,particle_swarm,14,2,7,2,3,2295.378,3896.753,80.438,1,0,185.656,1829.499,9,5,213.865,N06 -> N04 -> N03 -> N12 -> N07 -> N08 -> N10 -> N13 -> N11 -> N09 -> N02 -> N01 -> N14 -> N05
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_126,126,distance_only,14,3,8,1,2,2631.779,2360.658,240.203,0,0,972.665,1470.684,9,2,0.025,N10 -> N05 -> N01 -> N11 -> N13 -> N09 -> N14 -> N02 -> N04 -> N03 -> N08 -> N06 -> N12 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_126,126,ordinary_collection,14,3,8,1,2,2631.779,2404.999,250.731,0,0,955.966,1483.844,11,2,9.133,N10 -> N01 -> N05 -> N11 -> N13 -> N14 -> N09 -> N02 -> N04 -> N03 -> N06 -> N08 -> N12 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_126,126,protocol_aware,14,3,8,1,2,2039.735,3339.575,111.281,0,0,309.103,1464.064,9,2,509.857,N14 -> N13 -> N01 -> N05 -> N10 -> N11 -> N06 -> N08 -> N04 -> N03 -> N02 -> N09 -> N07 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_126,126,bounded_blackout,14,3,8,1,2,2039.735,3339.575,111.281,0,0,309.103,1464.064,9,2,2822.877,N14 -> N13 -> N01 -> N05 -> N10 -> N11 -> N06 -> N08 -> N04 -> N03 -> N02 -> N09 -> N07 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_126,126,genetic_algorithm,14,3,8,1,2,2069.325,2894.749,95.618,0,0,361.802,1476.462,10,2,761.469,N13 -> N09 -> N02 -> N14 -> N03 -> N08 -> N04 -> N07 -> N12 -> N06 -> N05 -> N11 -> N10 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_126,126,particle_swarm,14,3,8,1,2,2069.231,3055.366,91.313,0,0,364.718,1460.632,8,2,299.582,N14 -> N09 -> N02 -> N13 -> N04 -> N06 -> N08 -> N03 -> N07 -> N12 -> N05 -> N11 -> N10 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_127,127,distance_only,14,4,8,1,1,2750.339,2640.991,258.278,0,0,807.348,1702.133,10,2,0.025,N06 -> N02 -> N11 -> N07 -> N03 -> N13 -> N08 -> N05 -> N04 -> N14 -> N09 -> N01 -> N12 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_127,127,ordinary_collection,14,4,8,1,1,2781.659,2642.395,218.931,0,0,815.368,1725.306,9,2,10.73,N06 -> N10 -> N12 -> N01 -> N14 -> N09 -> N04 -> N05 -> N03 -> N08 -> N13 -> N07 -> N11 -> N02
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_127,127,protocol_aware,14,4,8,1,1,2358.587,3629.989,96.562,0,0,273.752,1753.781,10,2,374.347,N06 -> N02 -> N08 -> N10 -> N09 -> N07 -> N04 -> N13 -> N12 -> N05 -> N14 -> N03 -> N11 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_127,127,bounded_blackout,14,4,8,1,1,2204.293,2936.29,72.728,1,0,175.658,1760.846,7,2,2067.751,N06 -> N04 -> N11 -> N02 -> N10 -> N05 -> N07 -> N14 -> N03 -> N12 -> N09 -> N01 -> N08 -> N13
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_127,127,genetic_algorithm,14,4,8,1,1,2366.043,3850.506,106.001,0,0,300.711,1714.166,9,2,676.734,N14 -> N12 -> N09 -> N08 -> N05 -> N13 -> N03 -> N02 -> N06 -> N04 -> N11 -> N07 -> N10 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_127,127,particle_swarm,14,4,8,1,1,2356.836,3526.424,117.018,0,0,279.492,1755.735,9,2,230.176,N06 -> N07 -> N08 -> N09 -> N05 -> N13 -> N12 -> N04 -> N14 -> N02 -> N10 -> N03 -> N11 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_128,128,distance_only,14,3,6,3,2,3129.792,2723.028,131.652,0,0,861.108,2037.144,8,4,0.024,N14 -> N13 -> N05 -> N01 -> N08 -> N03 -> N11 -> N06 -> N12 -> N02 -> N10 -> N07 -> N09 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_128,128,ordinary_collection,14,3,6,3,2,3377.43,2453.396,291.142,0,0,1087.464,2081.353,10,4,14.938,N14 -> N06 -> N11 -> N08 -> N02 -> N12 -> N04 -> N09 -> N10 -> N07 -> N03 -> N01 -> N05 -> N13
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_128,128,protocol_aware,14,3,6,3,2,2515.076,2921.786,64.122,1,0,229.249,2037.386,9,4,370.158,N06 -> N14 -> N13 -> N11 -> N04 -> N09 -> N12 -> N05 -> N02 -> N07 -> N01 -> N08 -> N10 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_128,128,bounded_blackout,14,3,6,3,2,2515.076,2921.786,64.122,1,0,229.249,2037.386,9,4,2063.571,N06 -> N14 -> N13 -> N11 -> N04 -> N09 -> N12 -> N05 -> N02 -> N07 -> N01 -> N08 -> N10 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_128,128,genetic_algorithm,14,3,6,3,2,2516.945,3218.976,73.558,1,0,204.817,2038.417,10,4,691.554,N06 -> N05 -> N08 -> N01 -> N12 -> N04 -> N03 -> N14 -> N13 -> N09 -> N02 -> N11 -> N07 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_128,128,particle_swarm,14,3,6,3,2,2516.511,3015.744,75.282,1,0,257.968,2002.113,11,4,276.816,N06 -> N05 -> N14 -> N08 -> N13 -> N03 -> N02 -> N01 -> N04 -> N09 -> N12 -> N11 -> N07 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_129,129,distance_only,14,1,8,3,2,1442.643,2838.77,115.357,0,1,588.594,645.046,9,1,0.025,N11 -> N10 -> N13 -> N06 -> N08 -> N07 -> N01 -> N02 -> N03 -> N09 -> N04 -> N14 -> N05 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_129,129,ordinary_collection,14,1,8,3,2,1504.7,2695.205,108.023,0,0,659.084,647.183,9,1,14.383,N11 -> N06 -> N02 -> N01 -> N07 -> N08 -> N03 -> N14 -> N04 -> N09 -> N05 -> N12 -> N13 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_129,129,protocol_aware,14,1,8,3,2,1072.235,3573.588,84.083,1,1,172.443,636.689,6,1,389.592,N13 -> N11 -> N10 -> N07 -> N14 -> N04 -> N01 -> N02 -> N03 -> N08 -> N05 -> N09 -> N06 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_129,129,bounded_blackout,14,1,8,3,2,973.998,3436.083,55.576,1,1,70.231,650.787,7,1,2128.913,N13 -> N11 -> N12 -> N03 -> N06 -> N08 -> N07 -> N09 -> N14 -> N04 -> N05 -> N02 -> N10 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_129,129,genetic_algorithm,14,1,8,3,2,1072.235,3573.588,84.083,1,1,172.443,636.689,6,1,750.248,N13 -> N11 -> N10 -> N07 -> N14 -> N04 -> N01 -> N02 -> N03 -> N08 -> N05 -> N09 -> N06 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_129,129,particle_swarm,14,1,8,3,2,1072.235,3573.588,84.083,1,1,172.443,636.689,6,1,290.295,N13 -> N11 -> N10 -> N07 -> N14 -> N04 -> N01 -> N02 -> N03 -> N08 -> N05 -> N09 -> N06 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_130,130,distance_only,14,3,3,3,5,2897.216,2504.861,263.617,0,0,979.798,1684.041,12,4,0.026,N12 -> N14 -> N09 -> N01 -> N10 -> N03 -> N11 -> N07 -> N06 -> N04 -> N08 -> N02 -> N13 -> N05
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_130,130,ordinary_collection,14,3,3,3,5,2837.774,2418.146,263.617,0,0,928.743,1683.734,12,4,11.087,N12 -> N14 -> N09 -> N01 -> N10 -> N03 -> N06 -> N07 -> N11 -> N04 -> N08 -> N05 -> N02 -> N13
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_130,130,protocol_aware,14,3,3,3,5,2500.19,3678.478,100.703,0,0,458.598,1698.87,11,4,221.001,N05 -> N06 -> N10 -> N09 -> N07 -> N01 -> N11 -> N13 -> N03 -> N14 -> N02 -> N08 -> N04 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_130,130,bounded_blackout,14,3,3,3,5,2342.743,3359.216,72.482,1,0,330.883,1698.884,9,4,1667.399,N08 -> N13 -> N02 -> N07 -> N09 -> N06 -> N05 -> N11 -> N03 -> N04 -> N10 -> N14 -> N01 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_130,130,genetic_algorithm,14,3,3,3,5,2261.109,3393.995,94.975,0,0,265.121,1679.771,10,4,664.963,N01 -> N07 -> N06 -> N13 -> N02 -> N09 -> N14 -> N05 -> N08 -> N03 -> N04 -> N11 -> N10 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_130,130,particle_swarm,14,3,3,3,5,2471.309,3696.815,114.315,0,0,502.99,1623.889,9,4,199.052,N12 -> N10 -> N03 -> N14 -> N01 -> N07 -> N11 -> N05 -> N06 -> N02 -> N09 -> N13 -> N08 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_131,131,distance_only,14,5,3,1,5,3237.894,2628.927,196.641,0,0,1114.896,1877.07,9,1,0.026,N10 -> N07 -> N08 -> N01 -> N02 -> N09 -> N13 -> N06 -> N03 -> N04 -> N12 -> N11 -> N05 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_131,131,ordinary_collection,14,5,3,1,5,3237.88,2601.257,196.641,0,0,1118.681,1875.86,8,1,10.002,N10 -> N07 -> N08 -> N01 -> N02 -> N09 -> N06 -> N13 -> N03 -> N04 -> N12 -> N11 -> N05 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_131,131,protocol_aware,14,5,3,1,5,2475.46,2813.831,118.55,0,0,349.354,1862.88,8,1,339.809,N07 -> N10 -> N04 -> N03 -> N12 -> N11 -> N01 -> N14 -> N09 -> N05 -> N13 -> N06 -> N02 -> N08
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_131,131,bounded_blackout,14,5,3,1,5,2398.358,2905.275,62.942,1,0,153.338,1973.24,10,1,1776.263,N07 -> N10 -> N14 -> N09 -> N08 -> N13 -> N01 -> N12 -> N11 -> N04 -> N03 -> N02 -> N06 -> N05
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_131,131,genetic_algorithm,14,5,3,1,5,2705.842,3422.435,120.303,0,0,424.253,1961.431,6,1,692.685,N10 -> N04 -> N03 -> N11 -> N07 -> N13 -> N05 -> N06 -> N08 -> N09 -> N02 -> N14 -> N12 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_131,131,particle_swarm,14,5,3,1,5,2654.359,3757.645,107.513,0,0,398.897,1903.946,10,1,195.279,N13 -> N06 -> N08 -> N03 -> N07 -> N09 -> N11 -> N12 -> N01 -> N04 -> N02 -> N10 -> N14 -> N05
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_132,132,distance_only,14,5,3,2,4,2791.094,3073.283,248.078,0,0,667.921,1852.375,10,0,0.025,N01 -> N10 -> N12 -> N14 -> N02 -> N03 -> N06 -> N04 -> N05 -> N11 -> N09 -> N08 -> N07 -> N13
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_132,132,ordinary_collection,14,5,3,2,4,2794.453,2365.144,169.194,0,0,724.52,1861.532,8,0,18.839,N10 -> N02 -> N03 -> N13 -> N06 -> N04 -> N05 -> N11 -> N09 -> N08 -> N07 -> N14 -> N12 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_132,132,protocol_aware,14,5,3,2,4,2442.153,3100.422,110.488,0,0,322.34,1846.624,9,0,185.179,N01 -> N10 -> N14 -> N12 -> N13 -> N07 -> N06 -> N04 -> N03 -> N02 -> N08 -> N09 -> N05 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_132,132,bounded_blackout,14,5,3,2,4,2295.666,3182.51,64.51,1,0,112.078,1903.166,9,0,1371.25,N01 -> N14 -> N12 -> N02 -> N11 -> N07 -> N13 -> N05 -> N04 -> N10 -> N06 -> N09 -> N08 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_132,132,genetic_algorithm,14,5,3,2,4,2442.153,3100.422,110.488,0,0,322.34,1846.624,9,0,668.555,N01 -> N10 -> N14 -> N12 -> N13 -> N07 -> N06 -> N04 -> N03 -> N02 -> N08 -> N09 -> N05 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_132,132,particle_swarm,14,5,3,2,4,2433.19,2967.469,99.644,0,0,350.757,1820.959,5,0,192.455,N01 -> N10 -> N12 -> N04 -> N06 -> N13 -> N07 -> N14 -> N03 -> N02 -> N08 -> N09 -> N05 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_133,133,distance_only,14,6,3,0,5,3596.55,2887.198,190.57,0,0,940.855,2426.353,8,0,0.027,N11 -> N07 -> N01 -> N03 -> N09 -> N10 -> N08 -> N14 -> N02 -> N06 -> N05 -> N04 -> N13 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_133,133,ordinary_collection,14,6,3,0,5,3960.182,2539.834,288.423,0,0,1274.766,2483.666,9,0,10.497,N07 -> N01 -> N03 -> N09 -> N12 -> N08 -> N10 -> N14 -> N02 -> N06 -> N05 -> N04 -> N13 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_133,133,protocol_aware,14,6,3,0,5,2978.618,2987.992,72.71,1,0,242.53,2498.739,9,0,423.855,N10 -> N13 -> N11 -> N06 -> N05 -> N08 -> N14 -> N03 -> N12 -> N01 -> N04 -> N09 -> N02 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_133,133,bounded_blackout,14,6,3,0,5,2978.618,2987.992,72.71,1,0,242.53,2498.739,9,0,2125.013,N10 -> N13 -> N11 -> N06 -> N05 -> N08 -> N14 -> N03 -> N12 -> N01 -> N04 -> N09 -> N02 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_133,133,genetic_algorithm,14,6,3,0,5,3051.452,3527.096,95.931,0,0,397.339,2373.941,12,0,697.167,N11 -> N06 -> N02 -> N12 -> N09 -> N04 -> N08 -> N03 -> N05 -> N14 -> N01 -> N10 -> N07 -> N13
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_133,133,particle_swarm,14,6,3,0,5,3051.452,3527.096,95.931,0,0,397.339,2373.941,12,0,237.255,N11 -> N06 -> N02 -> N12 -> N09 -> N04 -> N08 -> N03 -> N05 -> N14 -> N01 -> N10 -> N07 -> N13
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_134,134,distance_only,14,2,6,4,2,1661.551,2216.965,134.03,0,0,784.288,695.872,12,0,0.027,N04 -> N10 -> N09 -> N05 -> N07 -> N12 -> N08 -> N01 -> N14 -> N13 -> N03 -> N06 -> N11 -> N02
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_134,134,ordinary_collection,14,2,6,4,2,1554.878,2257.868,134.03,0,0,677.386,692.755,10,0,9.456,N04 -> N10 -> N09 -> N05 -> N07 -> N12 -> N08 -> N01 -> N14 -> N03 -> N13 -> N06 -> N02 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_134,134,protocol_aware,14,2,6,4,2,1204.01,4052.383,101.658,0,1,183.235,689.211,9,0,208.254,N02 -> N11 -> N05 -> N14 -> N08 -> N09 -> N06 -> N13 -> N01 -> N03 -> N07 -> N04 -> N10 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_134,134,bounded_blackout,14,2,6,4,2,1190.396,3799.16,61.67,1,1,162.435,717.116,8,0,1381.457,N02 -> N01 -> N05 -> N08 -> N09 -> N04 -> N06 -> N13 -> N11 -> N03 -> N07 -> N12 -> N14 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_134,134,genetic_algorithm,14,2,6,4,2,1204.01,3976.507,101.737,0,1,186.544,692.111,11,0,653.778,N02 -> N11 -> N05 -> N08 -> N09 -> N06 -> N14 -> N13 -> N01 -> N03 -> N07 -> N04 -> N10 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_134,134,particle_swarm,14,2,6,4,2,1134.974,2905.93,83.576,1,1,204.682,692.531,11,0,214.663,N02 -> N11 -> N13 -> N03 -> N08 -> N01 -> N06 -> N05 -> N09 -> N07 -> N12 -> N14 -> N04 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_135,135,distance_only,14,4,2,6,2,3657.441,2570.231,216.51,0,0,710.983,2730.187,11,3,0.026,N04 -> N09 -> N08 -> N13 -> N06 -> N03 -> N07 -> N02 -> N11 -> N14 -> N01 -> N05 -> N12 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_135,135,ordinary_collection,14,4,2,6,2,4215.774,2321.196,272.699,0,0,1210.962,2809.496,10,3,20.482,N04 -> N10 -> N12 -> N05 -> N01 -> N14 -> N03 -> N07 -> N02 -> N06 -> N13 -> N11 -> N08 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_135,135,protocol_aware,14,4,2,6,2,3259.42,2566.748,96.21,0,0,239.245,2804.197,11,3,363.59,N10 -> N09 -> N08 -> N11 -> N06 -> N03 -> N07 -> N02 -> N13 -> N14 -> N01 -> N05 -> N12 -> N04
